Rep,Quadrat Edge Length,Sampling Method,True Mussel Density,Total Mussels,Total Rare Mussels,Total Medium Mussels,Total Common Mussels,Detectability of Rare Mussels,Detectability of Medium-Rare Mussels,Detectability of Common Mussels,Spatial Distribution,Number of clumps,Poisson mean,Matern Clump Placement,Variance to Mean Ratio,SRS Num Quadrats,Number Transects,Number Quadrats Per Transect,ACS Num Quadrats,ACS Max Clusters,Timed Search variable Search mode,Timed Search max PH,Timed Search detect reduction,Total Quadrats Sampled,Total Mussels in Quadrats,Rare Mussels in Quadrats,Medium Rare Mussels in Quadrats,Common Mussels in Quadrats,Total Mussels Detected,Rare Mussels Detected,Medium Mussels Detected,Common Mussels Detected,Person Hours Searched,Sum of Quadrats per Surveyor,Mean Probability of Detection for Sampled Mussels,Mean Times Sampled Mussel is Sampled,Mussels detected by Surveyor 1,Mussels detected by Surveyor 2,Mussels detected by Surveyor 3,Estimated Density,Sample CV,Mussels Per Person Hour,HH metric,HH Variance,
791,0.5,timed-search,0.1,50,11,7,32,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999832,1999,0,5,10,2000,true,4.5,0,414,11,2,2,7,11,2,2,7,4.506249999999962,534,1,1,2,6,3,0,NA,2.4410540915395487,0,0,
801,0.5,timed-search,0.1,50,3,10,37,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999827,1999,0,5,10,2000,true,4.5,0,422,7,0,0,7,7,0,0,7,4.5231249999999745,535,1,1.2857142857142858,0,1,6,0,NA,1.5476025977615122,0,0,
806,0.5,timed-search,0.1,50,4,15,31,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.974999999999982,1999,0,5,10,2000,true,4.5,0,439,13,0,5,8,13,0,5,8,4.508124999999972,534,1,1.1538461538461537,3,7,3,0,NA,2.8836822403992968,0,0,
815,0.5,timed-search,0.1,50,5,5,40,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0549999999999868,1999,0,5,10,2000,true,4.5,0,426,19,0,3,16,19,0,3,16,4.511874999999999,537,1,1.2105263157894737,7,7,5,0,NA,4.211109571962877,0,0,
813,0.5,timed-search,0.1,50,1,12,37,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999814,1999,0,5,10,2000,true,4.5,0,368,14,0,6,8,14,0,6,8,4.504374999999978,534,1,1.7142857142857142,4,6,4,0,NA,3.108089357569045,0,0,
814,0.5,timed-search,0.1,50,4,10,36,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0949999999999842,1999,0,5,10,2000,true,4.5,0,410,12,0,3,9,12,0,3,9,4.521874999999964,535,1,1.0833333333333333,1,8,3,0,NA,2.653766413268853,0,0,
811,0.5,timed-search,0.1,50,6,7,37,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999846,1999,0,5,10,2000,true,4.5,0,418,19,2,2,15,19,2,2,15,4.512499999999989,535,1,1.4736842105263157,7,5,7,0,NA,4.210526315789484,0,0,
822,0.5,timed-search,0.1,50,7,3,40,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0549999999999822,1999,0,5,10,2000,true,4.5,0,389,22,3,1,18,22,3,1,18,4.514999999999969,535,1,1.2272727272727273,5,8,9,0,NA,4.872646733111884,0,0,
812,0.5,timed-search,0.1,50,3,8,39,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999868,1999,0,5,10,2000,true,4.5,0,383,13,2,4,7,13,2,4,7,4.515624999999983,536,1,1.6923076923076923,6,5,2,0,NA,2.8788927335640246,0,0,
817,0.5,timed-search,0.1,50,4,5,41,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0549999999999844,1999,0,5,10,2000,true,4.5,0,397,14,2,0,12,14,2,0,12,4.519999999999993,539,1,1.3571428571428572,5,2,7,0,NA,3.097345132743367,0,0,
824,0.5,timed-search,0.1,50,6,6,38,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999837,1999,0,5,10,2000,true,4.5,0,425,7,0,0,7,7,0,0,7,4.502499999999971,532,1,1.2857142857142858,3,2,2,0,NA,1.5546918378678611,0,0,
816,0.5,timed-search,0.1,50,6,5,39,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999817,1999,0,5,10,2000,true,4.5,0,399,16,2,0,14,16,2,0,14,4.509374999999959,534,1,1.625,3,3,10,0,NA,3.548163548163581,0,0,
823,0.5,timed-search,0.1,50,6,5,39,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0549999999999853,1999,0,5,10,2000,true,4.5,0,423,14,1,0,13,14,1,0,13,4.50124999999996,533,1,1.2857142857142858,5,5,4,0,NA,3.110247153568481,0,0,
818,0.5,timed-search,0.1,50,11,4,35,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999822,1999,0,5,10,2000,true,4.5,0,409,15,2,2,11,15,2,2,11,4.511249999999978,536,1,1.2666666666666666,3,9,3,0,NA,3.3250207813798998,0,0,
825,0.5,timed-search,0.1,50,9,10,31,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0549999999999822,1999,0,5,10,2000,true,4.5,0,413,19,3,6,10,19,3,6,10,4.522499999999976,538,1,1.2105263157894737,6,6,7,0,NA,4.201216141514672,0,0,
827,0.5,timed-search,0.1,50,7,9,34,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999813,1999,0,5,10,2000,true,4.5,0,399,17,2,3,12,17,2,3,12,4.516249999999971,535,1,1.411764705882353,11,0,6,0,NA,3.7641848879048125,0,0,
819,0.5,timed-search,0.1,50,5,6,39,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999822,1999,0,5,10,2000,true,4.5,0,415,14,0,2,12,14,0,2,12,4.513124999999996,537,1,1.3571428571428572,6,2,6,0,NA,3.102063426118269,0,0,
830,0.5,timed-search,0.1,50,6,6,38,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0949999999999844,1999,0,5,10,2000,true,4.5,0,409,20,3,2,15,20,3,2,15,4.5199999999999845,537,1,1.55,4,9,7,0,NA,4.424778761061962,0,0,
831,0.5,timed-search,0.1,50,6,10,34,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.054999999999981,1999,0,5,10,2000,true,4.5,0,422,14,0,2,12,14,0,2,12,4.521249999999964,536,1,1.5,7,4,3,0,NA,3.096488802875336,0,0,
796,0.5,timed-search,0.1,50,7,11,32,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0549999999999837,1999,0,5,10,2000,true,4.5,0,416,14,1,3,10,14,1,3,10,4.509374999999971,534,1,1.2142857142857142,6,4,4,0,NA,3.1046431046431247,0,0,
835,0.5,timed-search,0.1,50,7,5,38,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999826,1999,0,5,10,2000,true,4.5,0,407,10,1,1,8,10,1,1,8,4.504999999999989,534,1,1.5,5,1,4,0,NA,2.2197558268590507,0,0,
829,0.5,timed-search,0.1,50,2,7,41,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999823,1999,0,5,10,2000,true,4.5,0,376,20,1,2,17,20,1,2,17,4.520624999999966,536,1,1.5,5,8,7,0,NA,4.424167012304748,0,0,
836,0.5,timed-search,0.1,50,4,8,38,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999842,1999,0,5,10,2000,true,4.5,0,383,15,2,4,9,15,2,4,9,4.5199999999999685,536,1,1.8,4,8,3,0,NA,3.3185840707964833,0,0,
834,0.5,timed-search,0.1,50,3,7,40,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999804,1999,0,5,10,2000,true,4.5,0,368,16,0,3,13,16,0,3,13,4.5187499999999865,538,1,1.1875,5,5,6,0,NA,3.5408022130013936,0,0,
833,0.5,timed-search,0.1,50,4,10,36,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.054999999999983,1999,0,5,10,2000,true,4.5,0,379,18,2,2,14,18,2,2,14,4.509999999999968,534,1,1.5,8,5,5,0,NA,3.9911308203991416,0,0,
832,0.5,timed-search,0.1,50,6,3,41,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999825,1999,0,5,10,2000,true,4.5,0,442,10,2,0,8,10,2,0,8,4.523124999999957,534,1,1.3,3,5,2,0,NA,2.210860853945026,0,0,
840,0.5,timed-search,0.1,50,5,12,33,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999815,1999,0,5,10,2000,true,4.5,0,433,14,1,2,11,14,1,2,11,4.514999999999991,538,1,1.3571428571428572,5,5,4,0,NA,3.100775193798456,0,0,
837,0.5,timed-search,0.1,50,5,7,38,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0949999999999838,1999,0,5,10,2000,true,4.5,0,392,9,3,2,4,9,3,2,4,4.5137499999999795,534,1,1.3333333333333333,3,3,3,0,NA,1.993907504846312,0,0,
842,0.5,timed-search,0.1,50,7,4,39,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.014999999999982,1999,0,5,10,2000,true,4.5,0,382,22,4,3,15,22,4,3,15,4.5225000000000035,539,1,1.8181818181818181,9,7,6,0,NA,4.864566058595906,0,0,
841,0.5,timed-search,0.1,50,6,5,39,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999833,1999,0,5,10,2000,true,4.5,0,415,17,1,3,13,17,1,3,13,4.511249999999958,534,1,1.4705882352941178,3,7,7,0,NA,3.7683568855639034,0,0,
838,0.5,timed-search,0.1,50,2,11,37,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999845,1999,0,5,10,2000,true,4.5,0,432,13,0,2,11,13,0,2,11,4.523749999999982,535,1,1.1538461538461537,2,9,2,0,NA,2.8737220226582045,0,0,
826,0.5,timed-search,0.1,50,3,7,40,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999828,1999,0,5,10,2000,true,4.5,0,405,11,0,1,10,11,0,1,10,4.500624999999979,534,1,1.2727272727272727,3,5,3,0,NA,2.4441049854187034,0,0,
846,0.5,timed-search,0.1,50,6,7,37,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999841,1999,0,5,10,2000,true,4.5,0,402,19,1,3,15,19,1,3,15,4.512499999999965,535,1,1.6842105263157894,10,2,7,0,NA,4.210526315789506,0,0,
845,0.5,timed-search,0.1,50,7,8,35,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999811,1999,0,5,10,2000,true,4.5,0,398,18,5,1,12,18,5,1,12,4.516249999999999,538,1,1.2222222222222223,9,8,1,0,NA,3.9856075283697763,0,0,
839,0.5,timed-search,0.1,50,3,8,39,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.014999999999982,1999,0,5,10,2000,true,4.5,0,404,19,1,0,18,19,1,0,18,4.514374999999996,537,1,1.105263157894737,4,6,9,0,NA,4.2087775162674825,0,0,
847,0.5,timed-search,0.1,50,3,5,42,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999811,1999,0,5,10,2000,true,4.5,0,396,15,2,1,12,15,2,1,12,4.520624999999965,534,1,1.8666666666666667,7,5,3,0,NA,3.3181252592285615,0,0,
828,0.5,timed-search,0.1,50,10,4,36,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0949999999999829,1999,0,5,10,2000,true,4.5,0,365,6,1,2,3,6,1,2,3,4.522499999999964,536,1,1.6666666666666667,4,1,1,0,NA,1.3266998341625311,0,0,
844,0.5,timed-search,0.1,50,6,14,30,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.2149999999999828,1999,0,5,10,2000,true,4.5,0,391,7,1,1,5,7,1,1,5,4.508124999999994,536,1,2.2857142857142856,1,2,4,0,NA,1.5527519755996138,0,0,
852,0.5,timed-search,0.1,50,6,4,40,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999835,1999,0,5,10,2000,true,4.5,0,423,8,2,0,6,8,2,0,6,4.500624999999976,533,1,1.375,4,1,3,0,NA,1.7775308984863307,0,0,
851,0.5,timed-search,0.1,50,3,6,41,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999821,1999,0,5,10,2000,true,4.5,0,393,9,1,1,7,9,1,1,7,4.509374999999985,536,1,1.2222222222222223,1,6,2,0,NA,1.9958419958420024,0,0,
850,0.5,timed-search,0.1,50,5,6,39,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0549999999999822,1999,0,5,10,2000,true,4.5,0,398,15,5,1,9,15,5,1,9,4.506874999999969,535,1,1.5333333333333334,4,6,5,0,NA,3.328248509222045,0,0,
807,0.5,timed-search,0.1,50,5,10,35,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999808,1999,0,5,10,2000,true,4.5,0,398,9,0,2,7,9,0,2,7,4.504999999999977,534,1,1.2222222222222223,3,1,5,0,NA,1.9977802441731511,0,0,
843,0.5,timed-search,0.1,50,5,6,39,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999834,1999,0,5,10,2000,true,4.5,0,421,20,0,4,16,20,0,4,16,4.514374999999952,533,1,1.35,9,6,5,0,NA,4.4302921223868665,0,0,
849,0.5,timed-search,0.1,50,6,7,37,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.1349999999999822,1999,0,5,10,2000,true,4.5,0,400,24,4,1,19,24,4,1,19,4.524999999999959,536,1,1.375,7,6,11,0,NA,5.303867403314966,0,0,
855,0.5,timed-search,0.1,50,8,9,33,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999818,1999,0,5,10,2000,true,4.5,0,433,7,1,2,4,7,1,2,4,4.518749999999979,534,1,1,3,0,4,0,NA,1.5491009681881123,0,0,
820,0.5,timed-search,0.1,50,5,8,37,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999834,1999,0,5,10,2000,true,4.5,0,425,14,1,1,12,14,1,1,12,4.515624999999983,537,1,1.2142857142857142,6,3,5,0,NA,3.100346020761257,0,0,
859,0.5,timed-search,0.1,50,4,6,40,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999823,1999,0,5,10,2000,true,4.5,0,369,12,1,4,7,12,1,4,7,4.510624999999982,537,1,1.6666666666666667,2,6,4,0,NA,2.6603852016073266,0,0,
848,0.5,timed-search,0.1,50,9,7,34,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999837,1999,0,5,10,2000,true,4.5,0,443,11,2,1,8,11,2,1,8,4.50062499999997,534,1,1,3,4,4,0,NA,2.4441049854187082,0,0,
858,0.5,timed-search,0.1,50,3,9,38,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.974999999999982,1999,0,5,10,2000,true,4.5,0,412,18,0,3,15,18,0,3,15,4.514374999999976,537,1,1.3333333333333333,3,10,5,0,NA,3.987262910148159,0,0,
856,0.5,timed-search,0.1,50,6,8,36,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999846,1999,0,5,10,2000,true,4.5,0,401,16,1,1,14,16,1,1,14,4.515624999999994,538,1,1.375,7,1,8,0,NA,3.5432525951557143,0,0,
864,0.5,timed-search,0.1,50,2,10,38,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999848,1999,0,5,10,2000,true,4.5,0,390,12,1,0,11,12,1,0,11,4.523749999999982,538,1,1.6666666666666667,4,5,3,0,NA,2.652666482453727,0,0,
863,0.5,timed-search,0.1,50,3,7,40,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.13499999999998,1999,0,5,10,2000,true,4.5,0,401,9,1,0,8,9,1,0,8,4.524999999999977,536,1,2,2,4,3,0,NA,1.988950276243104,0,0,
857,0.5,timed-search,0.1,50,4,9,37,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.014999999999981,1999,0,5,10,2000,true,4.5,0,397,9,0,2,7,9,0,2,7,4.501249999999941,531,1,1.2222222222222223,3,4,2,0,NA,1.9994445987226033,0,0,
866,0.5,timed-search,0.1,50,7,10,33,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.1349999999999838,1999,0,5,10,2000,true,4.5,0,410,17,6,1,10,17,6,1,10,4.504999999999985,537,1,1.6470588235294117,2,13,2,0,NA,3.7735849056603903,0,0,
854,0.5,timed-search,0.1,50,4,9,37,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.014999999999982,1999,0,5,10,2000,true,4.5,0,419,12,1,1,10,12,1,1,10,4.504374999999955,533,1,1.1666666666666667,7,3,2,0,NA,2.6640765922020524,0,0,
862,0.5,timed-search,0.1,50,2,5,43,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.014999999999981,1999,0,5,10,2000,true,4.5,0,397,18,1,1,16,18,1,1,16,4.501875000000003,536,1,1.5555555555555556,6,11,1,0,NA,3.998334027488544,0,0,
867,0.5,timed-search,0.1,50,4,3,43,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999852,1999,0,5,10,2000,true,4.5,0,388,17,3,0,14,17,3,0,14,4.519374999999998,538,1,1.5294117647058822,7,6,4,0,NA,3.7615820771677515,0,0,
788,0.5,timed-search,0.1,50,7,8,35,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999852,1999,0,5,10,2000,true,4.5,0,364,15,2,1,12,15,2,1,12,4.518749999999974,537,1,1.8,7,5,3,0,NA,3.3195020746888155,0,0,
794,0.5,timed-search,0.1,50,1,11,38,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999832,1999,0,5,10,2000,true,4.5,0,392,14,1,2,11,14,1,2,11,4.513749999999958,534,1,1.2857142857142858,4,7,3,0,NA,3.1016338964276113,0,0,
861,0.5,timed-search,0.1,50,7,4,39,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999817,1999,0,5,10,2000,true,4.5,0,421,7,1,1,5,7,1,1,5,4.505624999999952,533,1,1.7142857142857142,2,2,3,0,NA,1.5536135386322818,0,0,
821,0.5,timed-search,0.1,50,0,16,34,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999815,1999,0,5,10,2000,true,4.5,0,399,18,0,3,15,18,0,3,15,4.511874999999979,537,1,1.5,6,7,5,0,NA,3.989472226070111,0,0,
860,0.5,timed-search,0.1,50,4,4,42,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999826,1999,0,5,10,2000,true,4.5,0,396,11,1,0,10,11,1,0,10,4.504999999999986,535,1,1.7272727272727273,3,3,5,0,NA,2.441731409544958,0,0,
869,0.5,timed-search,0.1,50,8,10,32,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999829,1999,0,5,10,2000,true,4.5,0,424,12,2,3,7,12,2,3,7,4.513749999999975,535,1,1.25,8,0,4,0,NA,2.6585433397950853,0,0,
874,0.5,timed-search,0.1,50,3,10,37,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0549999999999813,1999,0,5,10,2000,true,4.5,0,424,11,0,2,9,11,0,2,9,4.511249999999949,533,1,1.5454545454545454,3,3,5,0,NA,2.4383485730119423,0,0,
870,0.5,timed-search,0.1,50,7,6,37,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999834,1999,0,5,10,2000,true,4.5,0,376,9,0,0,9,9,0,0,9,4.514999999999981,535,1,1.5555555555555556,4,5,0,0,NA,1.9933554817275831,0,0,
878,0.5,timed-search,0.1,50,7,7,36,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999822,1999,0,5,10,2000,true,4.5,0,328,15,3,2,10,15,3,2,10,4.500625000000002,536,1,2.1333333333333333,9,4,2,0,NA,3.332870434661851,0,0,
879,0.5,timed-search,0.1,50,5,6,39,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999832,1999,0,5,10,2000,true,4.5,0,387,13,1,3,9,13,1,3,9,4.504999999999959,533,1,1.5384615384615385,9,1,3,0,NA,2.8856825749167854,0,0,
871,0.5,timed-search,0.1,50,7,8,35,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999817,1999,0,5,10,2000,true,4.5,0,433,18,2,3,13,18,2,3,13,4.506249999999972,532,1,1.2777777777777777,4,4,10,0,NA,3.9944521497919805,0,0,
872,0.5,timed-search,0.1,50,6,5,39,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999846,1999,0,5,10,2000,true,4.5,0,426,19,2,2,15,19,2,2,15,4.510625000000004,537,1,1.4736842105263157,5,6,8,0,NA,4.21227656921158,0,0,
875,0.5,timed-search,0.1,50,1,5,44,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999823,1999,0,5,10,2000,true,4.5,0,368,15,1,2,12,15,1,2,12,4.519999999999986,536,1,2.1333333333333333,5,7,3,0,NA,3.3185840707964704,0,0,
882,0.5,timed-search,0.1,50,1,5,44,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999839,1999,0,5,10,2000,true,4.5,0,383,16,0,0,16,16,0,0,16,4.516249999999995,537,1,1.625,4,5,7,0,NA,3.542762247439805,0,0,
885,0.5,timed-search,0.1,50,6,14,30,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.054999999999984,1999,0,5,10,2000,true,4.5,0,426,15,3,5,7,15,3,5,7,4.5068749999999875,534,1,1.1333333333333333,3,3,9,0,NA,3.328248509222031,0,0,
883,0.5,timed-search,0.1,50,3,10,37,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999817,1999,0,5,10,2000,true,4.5,0,412,18,0,4,14,18,0,4,14,4.51874999999998,537,1,1.2777777777777777,3,6,9,0,NA,3.9834024896265734,0,0,
853,0.5,timed-search,0.1,50,4,9,37,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0549999999999875,1999,0,5,10,2000,true,4.5,0,427,11,0,3,8,11,0,3,8,4.5143749999999745,534,1,1.2727272727272727,3,2,6,0,NA,2.436660667312765,0,0,
888,0.5,timed-search,0.1,50,4,9,37,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999825,1999,0,5,10,2000,true,4.5,0,401,19,2,5,12,19,2,5,12,4.503124999999994,536,1,1.263157894736842,12,2,5,0,NA,4.219292158223462,0,0,
887,0.5,timed-search,0.1,50,3,9,38,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.014999999999981,1999,0,5,10,2000,true,4.5,0,401,10,0,3,7,10,0,3,7,4.514374999999969,534,1,1.6,3,2,5,0,NA,2.2151460611934253,0,0,
884,0.5,timed-search,0.1,50,3,8,39,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999834,1999,0,5,10,2000,true,4.5,0,423,18,0,3,15,18,0,3,15,4.507499999999984,535,1,1.2222222222222223,8,3,7,0,NA,3.9933444259567525,0,0,
886,0.5,timed-search,0.1,50,4,7,39,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0549999999999808,1999,0,5,10,2000,true,4.5,0,416,16,1,3,12,16,1,3,12,4.504999999999987,536,1,1.25,7,8,1,0,NA,3.551609322974483,0,0,
890,0.5,timed-search,0.1,50,5,7,38,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999826,1999,0,5,10,2000,true,4.5,0,427,10,0,2,8,10,0,2,8,4.5237499999999775,537,1,1.2,5,3,2,0,NA,2.2105554020447746,0,0,
892,0.5,timed-search,0.1,50,2,12,36,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999833,1999,0,5,10,2000,true,4.5,0,376,18,0,5,13,18,0,5,13,4.506249999999995,536,1,1.8333333333333333,4,3,11,0,NA,3.99445214979196,0,0,
891,0.5,timed-search,0.1,50,2,9,39,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999806,1999,0,5,10,2000,true,4.5,0,370,13,0,2,11,13,0,2,11,4.511874999999976,535,1,2,4,4,5,0,NA,2.8812854966061936,0,0,
881,0.5,timed-search,0.1,50,5,8,37,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.014999999999982,1999,0,5,10,2000,true,4.5,0,407,20,3,3,14,20,3,3,14,4.524999999999985,538,1,1.3,10,3,7,0,NA,4.419889502762445,0,0,
873,0.5,timed-search,0.1,50,2,4,44,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.014999999999982,1999,0,5,10,2000,true,4.5,0,393,15,0,4,11,15,0,4,11,4.51687499999998,538,1,1.4,6,6,3,0,NA,3.320880033208815,0,0,
899,0.5,timed-search,0.1,50,7,9,34,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0949999999999818,1999,0,5,10,2000,true,4.5,0,405,10,3,0,7,10,3,0,7,4.519999999999972,536,1,1.4,3,5,2,0,NA,2.212389380530987,0,0,
876,0.5,timed-search,0.1,50,7,7,36,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.014999999999982,1999,0,5,10,2000,true,4.5,0,412,17,3,2,12,17,3,2,12,4.5099999999999705,535,1,1.2352941176470589,7,6,4,0,NA,3.7694013303769647,0,0,
897,0.5,timed-search,0.1,50,5,7,38,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999833,1999,0,5,10,2000,true,4.5,0,371,12,1,3,8,12,1,3,8,4.504999999999991,536,1,1.6666666666666667,3,4,5,0,NA,2.66370699223086,0,0,
898,0.5,timed-search,0.1,50,6,3,41,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999842,1999,0,5,10,2000,true,4.5,0,411,11,1,0,10,11,1,0,10,4.5118749999999865,537,1,1.2727272727272727,2,5,4,0,NA,2.4380108048206197,0,0,
880,0.5,timed-search,0.1,50,1,2,47,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999817,1999,0,5,10,2000,true,4.5,0,412,11,0,0,11,11,0,0,11,4.51999999999998,535,1,1.3636363636363635,3,6,2,0,NA,2.4336283185840815,0,0,
896,0.5,timed-search,0.1,50,6,7,37,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999857,1999,0,5,10,2000,true,4.5,0,412,12,3,2,7,12,3,2,7,4.506249999999977,535,1,1.25,4,3,5,0,NA,2.662968099861317,0,0,
894,0.5,timed-search,0.1,50,3,13,34,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.1749999999999796,1999,0,5,10,2000,true,4.5,0,439,10,1,2,7,10,1,2,7,4.507499999999974,532,1,1.2,0,3,7,0,NA,2.2185246810870902,0,0,
905,0.5,timed-search,0.1,50,4,8,38,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.014999999999981,1999,0,5,10,2000,true,4.5,0,398,15,0,1,14,15,0,1,14,4.501874999999978,533,1,1.1333333333333333,3,5,7,0,NA,3.3319450229071386,0,0,
906,0.5,timed-search,0.1,50,6,8,36,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0549999999999822,1999,0,5,10,2000,true,4.5,0,382,13,2,2,9,13,2,2,9,4.521249999999983,538,1,1.5384615384615385,8,2,3,0,NA,2.8753110312413708,0,0,
902,0.5,timed-search,0.1,50,1,9,40,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999824,1999,0,5,10,2000,true,4.5,0,427,12,0,3,9,12,0,3,9,4.5187499999999625,534,1,1.1666666666666667,3,2,7,0,NA,2.6556016597510594,0,0,
889,0.5,timed-search,0.1,50,8,7,35,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999801,1999,0,5,10,2000,true,4.5,0,431,17,4,1,12,17,4,1,12,4.5224999999999715,536,1,1.3529411764705883,3,11,3,0,NA,3.758982863460499,0,0,
895,0.5,timed-search,0.1,50,2,7,41,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999811,1999,0,5,10,2000,true,4.5,0,407,19,1,3,15,19,1,3,15,4.513749999999991,537,1,1.368421052631579,5,9,5,0,NA,4.20936028800887,0,0,
