Rep,Quadrat Edge Length,Sampling Method,True Mussel Density,Total Mussels,Total Rare Mussels,Total Medium Mussels,Total Common Mussels,Spatial Distribution,Number of clumps,Poisson mean,Matern Clump Placement,Variance to Mean Ratio,SRS Num Quadrats,Number Transects,Number Quadrats Per Transect,ACS Num Quadrats,ACS Max Clusters,Timed Search variable Search mode,Timed Search max PH,Timed Search detect reduction,Total Quadrats Sampled,Total Mussels in Quadrats,Rare Mussels in Quadrats,Medium Rare Mussels in Quadrats,Common Mussels in Quadrats,Total Mussels Detected,Rare Mussels Detected,Medium Mussels Detected,Common Mussels Detected,Person Hours Searched,Estimated Density,Mussels Per Person Hour,HH metric,HH Variance,
542,0.5,timed-search,0.1,50,4,12,34,Clumped-Poisson,10,2,One shore only,1.0549999999999855,20,0,4,10,90,true,4.5,0,372,16,2,5,9,16,2,5,9,4.508749999999978,0,3.5486553922927815,0,0,
539,0.5,timed-search,0.1,50,3,8,39,Clumped-Poisson,10,2,One shore only,1.0549999999999833,20,0,4,10,90,true,4.5,0,411,11,3,1,7,11,3,1,7,4.509999999999965,0,2.4390243902439215,0,0,
538,0.5,timed-search,0.1,50,7,9,34,Clumped-Poisson,10,2,One shore only,1.1349999999999794,20,0,4,10,90,true,4.5,0,380,18,3,3,12,18,3,3,12,4.506874999999996,0,3.9938982110664294,0,0,
545,0.5,timed-search,0.1,50,7,7,36,Clumped-Poisson,10,2,One shore only,1.0149999999999841,20,0,4,10,90,true,4.5,0,380,15,5,1,9,15,5,1,9,4.506874999999989,0,3.3282485092220297,0,0,
547,0.5,timed-search,0.1,50,3,7,40,Clumped-Poisson,10,2,One shore only,1.1349999999999822,20,0,4,10,90,true,4.5,0,407,6,0,2,4,6,0,2,4,4.514999999999957,0,1.3289036544850625,0,0,
550,0.5,timed-search,0.1,50,5,11,34,Clumped-Poisson,10,2,One shore only,1.1349999999999811,20,0,4,10,90,true,4.5,0,394,23,4,4,15,23,4,4,15,4.5206249999999715,0,5.087792064150454,0,0,
544,0.5,timed-search,0.1,50,6,7,37,Clumped-Poisson,10,2,One shore only,1.0149999999999848,20,0,4,10,90,true,4.5,0,410,11,2,0,9,11,2,0,9,4.504374999999968,0,2.4420702095185414,0,0,
546,0.5,timed-search,0.1,50,6,7,37,Clumped-Poisson,10,2,One shore only,1.17499999999998,20,0,4,10,90,true,4.5,0,408,25,4,3,18,25,4,3,18,4.524999999999987,0,5.524861878453055,0,0,
551,0.5,timed-search,0.1,50,2,14,34,Clumped-Poisson,10,2,One shore only,1.1349999999999831,20,0,4,20,90,true,4.5,0,369,16,0,5,11,16,0,5,11,4.509999999999999,0,3.5476718403547682,0,0,
533,0.5,timed-search,0.1,50,6,3,41,Clumped-Poisson,10,2,One shore only,1.0949999999999827,20,0,4,10,90,true,4.5,0,382,19,3,2,14,19,3,2,14,4.50874999999998,0,4.214028278347676,0,0,
553,0.5,timed-search,0.1,50,8,6,36,Clumped-Poisson,10,2,One shore only,1.0949999999999833,20,0,4,20,90,true,4.5,0,408,22,1,1,20,22,1,1,20,4.506249999999992,0,4.882108183079066,0,0,
548,0.5,timed-search,0.1,50,5,7,38,Clumped-Poisson,10,2,One shore only,1.1749999999999852,20,0,4,10,90,true,4.5,0,414,15,0,1,14,15,0,1,14,4.5087499999999885,0,3.3268644302744748,0,0,
549,0.5,timed-search,0.1,50,5,7,38,Clumped-Poisson,10,2,One shore only,1.2949999999999842,20,0,4,10,90,true,4.5,0,419,14,4,3,7,14,4,3,7,4.5074999999999665,0,3.105934553521931,0,0,
554,0.5,timed-search,0.1,50,6,8,36,Clumped-Poisson,10,2,One shore only,1.214999999999982,20,0,4,20,90,true,4.5,0,399,16,2,4,10,16,2,4,10,4.5224999999999875,0,3.5378662244333983,0,0,
552,0.5,timed-search,0.1,50,6,9,35,Clumped-Poisson,10,2,One shore only,1.054999999999981,20,0,4,20,90,true,4.5,0,405,17,5,2,10,17,5,2,10,4.508749999999972,0,3.7704463543110855,0,0,
558,0.5,timed-search,0.1,50,3,9,38,Clumped-Poisson,10,2,One shore only,1.2149999999999817,20,0,4,20,90,true,4.5,0,417,8,0,3,5,8,0,3,5,4.503749999999982,0,1.7762975298362544,0,0,
559,0.5,timed-search,0.1,50,3,9,38,Clumped-Poisson,10,2,One shore only,1.0949999999999833,20,0,4,20,90,true,4.5,0,413,12,2,1,9,12,2,1,9,4.505624999999951,0,2.663337494798198,0,0,
555,0.5,timed-search,0.1,50,8,7,35,Clumped-Poisson,10,2,One shore only,1.0149999999999844,20,0,4,20,90,true,4.5,0,398,9,1,1,7,9,1,1,7,4.5218749999999766,0,1.9903248099516344,0,0,
470,0.5,timed-search,0.1,50,4,7,39,Clumped-Poisson,10,2,One shore only,1.2149999999999803,20,0,2,20,90,true,4.5,0,407,15,3,2,10,15,3,2,10,4.522499999999971,0,3.316749585406323,0,0,
565,0.5,timed-search,0.1,50,8,9,33,Clumped-Poisson,10,2,One shore only,1.054999999999982,20,0,4,20,90,true,4.5,0,381,9,1,0,8,9,1,0,8,4.505624999999981,0,1.9975031210986354,0,0,
557,0.5,timed-search,0.1,50,8,7,35,Clumped-Poisson,10,2,One shore only,1.1349999999999827,20,0,4,20,90,true,4.5,0,417,18,3,2,13,18,3,2,13,4.5149999999999695,0,3.9867109634551765,0,0,
556,0.5,timed-search,0.1,50,3,10,37,Clumped-Poisson,10,2,One shore only,1.0949999999999809,20,0,4,20,90,true,4.5,0,415,11,0,0,11,11,0,0,11,4.508124999999987,0,2.4400388187993967,0,0,
562,0.5,timed-search,0.1,50,8,3,39,Clumped-Poisson,10,2,One shore only,1.2949999999999828,20,0,4,20,90,true,4.5,0,355,20,3,1,16,20,3,1,16,4.52124999999999,0,4.423555432679025,0,0,
560,0.5,timed-search,0.1,50,10,4,36,Clumped-Poisson,10,2,One shore only,0.9749999999999875,20,0,4,20,90,true,4.5,0,424,8,2,0,6,8,2,0,6,4.519374999999976,0,1.7701562716083623,0,0,
561,0.5,timed-search,0.1,50,6,11,33,Clumped-Poisson,10,2,One shore only,1.0149999999999806,20,0,4,20,90,true,4.5,0,379,14,4,3,7,14,4,3,7,4.505624999999994,0,3.1072270772645347,0,0,
564,0.5,timed-search,0.1,50,3,8,39,Clumped-Poisson,10,2,One shore only,1.1349999999999831,20,0,4,20,90,true,4.5,0,395,18,0,2,16,18,0,2,16,4.501249999999976,0,3.9988891974451755,0,0,
566,0.5,timed-search,0.1,50,8,3,39,Clumped-Poisson,10,2,One shore only,1.014999999999983,20,0,4,20,90,true,4.5,0,411,11,0,1,10,11,0,1,10,4.509999999999964,0,2.439024390243922,0,0,
569,0.5,timed-search,0.1,50,4,7,39,Clumped-Poisson,10,2,One shore only,1.0549999999999833,20,0,4,20,90,true,4.5,0,397,11,1,0,10,11,1,0,10,4.509999999999974,0,2.4390243902439166,0,0,
568,0.5,timed-search,0.1,50,5,8,37,Clumped-Poisson,10,2,One shore only,1.1349999999999822,20,0,4,20,90,true,4.5,0,389,22,2,4,16,22,2,4,16,4.524374999999984,0,4.862550075977362,0,0,
570,0.5,timed-search,0.1,50,2,4,44,Clumped-Poisson,10,2,One shore only,1.0949999999999827,20,0,4,20,90,true,4.5,0,429,14,1,1,12,14,1,1,12,4.514374999999967,0,3.1012044856707965,0,0,
563,0.5,timed-search,0.1,50,1,6,43,Clumped-Poisson,10,2,One shore only,1.1349999999999838,20,0,4,20,90,true,4.5,0,414,11,1,2,8,11,1,2,8,4.509374999999975,0,2.439362439362453,0,0,
567,0.5,timed-search,0.1,50,1,5,44,Clumped-Poisson,10,2,One shore only,1.1749999999999825,20,0,4,20,90,true,4.5,0,418,10,0,2,8,10,0,2,8,4.511249999999973,0,2.216680520919936,0,0,
571,0.5,timed-search,0.1,50,4,4,42,Clumped-Poisson,10,2,One shore only,1.0949999999999822,20,0,4,20,90,true,4.5,0,349,16,2,1,13,16,2,1,13,4.503124999999991,0,3.553088133240812,0,0,
573,0.5,timed-search,0.1,50,5,11,34,Clumped-Poisson,10,2,One shore only,1.1349999999999798,20,0,4,20,90,true,4.5,0,419,10,1,3,6,10,1,3,6,4.5156249999999885,0,2.214532871972324,0,0,
584,0.5,timed-search,0.1,50,4,3,43,Clumped-Poisson,10,2,One shore only,1.0949999999999827,20,0,4,20,90,true,4.5,0,429,16,2,1,13,16,2,1,13,4.510624999999985,0,3.5471802688097664,0,0,
578,0.5,timed-search,0.1,50,3,7,40,Clumped-Poisson,10,2,One shore only,1.0549999999999848,20,0,4,20,90,true,4.5,0,417,11,2,1,8,11,2,1,8,4.514999999999985,0,2.436323366555933,0,0,
572,0.5,timed-search,0.1,50,2,9,39,Clumped-Poisson,10,2,One shore only,1.05499999999998,20,0,4,20,90,true,4.5,0,391,26,2,3,21,26,2,3,21,4.516249999999986,0,5.756988652089694,0,0,
576,0.5,timed-search,0.1,50,2,8,40,Clumped-Poisson,10,2,One shore only,1.0949999999999829,20,0,4,20,90,true,4.5,0,402,5,0,1,4,5,0,1,4,4.515624999999982,0,1.1072664359861635,0,0,
577,0.5,timed-search,0.1,50,5,4,41,Clumped-Poisson,10,2,One shore only,1.0549999999999857,20,0,4,20,90,true,4.5,0,411,10,1,2,7,10,1,2,7,4.5037499999999735,0,2.2203719122953225,0,0,
586,0.5,timed-search,0.1,50,10,6,34,Clumped-Poisson,10,2,One shore only,1.014999999999981,20,0,4,20,90,true,4.5,0,395,16,2,2,12,16,2,2,12,4.511249999999979,0,3.5466888334718925,0,0,
587,0.5,timed-search,0.1,50,4,13,33,Clumped-Poisson,10,2,One shore only,1.134999999999983,20,0,4,20,90,true,4.5,0,379,13,1,3,9,13,1,3,9,4.514999999999994,0,2.879291251384278,0,0,
581,0.5,timed-search,0.1,50,2,7,41,Clumped-Poisson,10,2,One shore only,1.0549999999999808,20,0,4,20,90,true,4.5,0,386,17,0,2,15,17,0,2,15,4.51312499999999,0,3.7667913031436173,0,0,
583,0.5,timed-search,0.1,50,7,8,35,Clumped-Poisson,10,2,One shore only,1.0149999999999815,20,0,4,20,90,true,4.5,0,444,9,2,1,6,9,2,1,6,4.509999999999963,0,1.9955654101995728,0,0,
574,0.5,timed-search,0.1,50,4,4,42,Clumped-Poisson,10,2,One shore only,1.214999999999979,20,0,4,20,90,true,4.5,0,408,16,1,0,15,16,1,0,15,4.5218749999999694,0,3.5383552176918,0,0,
589,0.5,timed-search,0.1,50,8,8,34,Clumped-Poisson,10,2,One shore only,1.054999999999983,20,0,4,20,90,true,4.5,0,405,16,5,3,8,16,5,3,8,4.513124999999991,0,3.5452153441351686,0,0,
575,0.5,timed-search,0.1,50,3,10,37,Clumped-Poisson,10,2,One shore only,1.1349999999999834,20,0,4,20,90,true,4.5,0,401,11,0,3,8,11,0,3,8,4.500624999999962,0,2.4441049854187122,0,0,
579,0.5,timed-search,0.1,50,6,9,35,Clumped-Poisson,10,2,One shore only,1.0149999999999835,20,0,4,20,90,true,4.5,0,399,6,2,0,4,6,2,0,4,4.503124999999972,0,1.3324080499653101,0,0,
588,0.5,timed-search,0.1,50,8,8,34,Clumped-Poisson,10,2,One shore only,1.1349999999999807,20,0,4,20,90,true,4.5,0,430,11,3,1,7,11,3,1,7,4.506874999999965,0,2.4407155734295016,0,0,
582,0.5,timed-search,0.1,50,4,5,41,Clumped-Poisson,10,2,One shore only,1.014999999999986,20,0,4,20,90,true,4.5,0,424,14,1,1,12,14,1,1,12,4.5118749999999785,0,3.102922842498976,0,0,
585,0.5,timed-search,0.1,50,5,9,36,Clumped-Poisson,10,2,One shore only,1.1349999999999822,20,0,4,20,90,true,4.5,0,413,16,0,5,11,16,0,5,11,4.520624999999968,0,3.539333609843797,0,0,
591,0.5,timed-search,0.1,50,6,8,36,Clumped-Poisson,10,2,One shore only,1.2549999999999846,20,0,4,20,90,true,4.5,0,418,9,1,2,6,9,1,2,6,4.509374999999987,0,1.9958419958420015,0,0,
594,0.5,timed-search,0.1,50,5,5,40,Clumped-Poisson,10,2,One shore only,1.2149999999999817,20,0,4,20,90,true,4.5,0,363,8,1,1,6,8,1,1,6,4.51374999999996,0,1.7723622265300627,0,0,
590,0.5,timed-search,0.1,50,7,11,32,Clumped-Poisson,10,2,One shore only,1.1749999999999818,20,0,4,20,90,true,4.5,0,387,15,3,1,11,15,3,1,11,4.515624999999968,0,3.321799307958501,0,0,
592,0.5,timed-search,0.1,50,7,4,39,Clumped-Poisson,10,2,One shore only,1.0549999999999873,20,0,4,20,90,true,4.5,0,391,12,2,2,8,12,2,2,8,4.514374999999981,0,2.658175273432103,0,0,
600,0.5,timed-search,0.1,50,6,5,39,Clumped-Poisson,10,2,One shore only,1.094999999999983,20,0,4,20,90,true,4.5,0,423,20,2,3,15,20,2,3,15,4.519374999999985,0,4.425390679020897,0,0,
595,0.5,timed-search,0.1,50,5,5,40,Clumped-Poisson,10,2,One shore only,1.1749999999999832,20,0,4,20,90,true,4.5,0,388,11,2,1,8,11,2,1,8,4.5168749999999624,0,2.4353120243531405,0,0,
593,0.5,timed-search,0.1,50,2,9,39,Clumped-Poisson,10,2,One shore only,1.1349999999999834,20,0,4,20,90,true,4.5,0,418,18,1,3,14,18,1,3,14,4.506874999999959,0,3.9938982110664627,0,0,
596,0.5,timed-search,0.1,50,5,6,39,Clumped-Poisson,10,2,One shore only,1.094999999999981,20,0,4,20,90,true,4.5,0,404,17,2,2,13,17,2,2,13,4.503749999999966,0,3.7746322509020542,0,0,
599,0.5,timed-search,0.1,50,4,10,36,Clumped-Poisson,10,2,One shore only,1.0949999999999804,20,0,4,20,90,true,4.5,0,366,24,3,6,15,24,3,6,15,4.50187499999999,0,5.331112036651406,0,0,
597,0.5,timed-search,0.1,50,4,10,36,Clumped-Poisson,10,2,One shore only,1.25499999999998,20,0,4,20,90,true,4.5,0,424,13,1,3,9,13,1,3,9,4.503124999999958,0,2.886884108258181,0,0,
602,0.5,timed-search,0.1,50,4,10,36,Clumped-Poisson,10,2,One shore only,1.174999999999981,20,0,2,10,90,true,4.5,0,417,12,0,2,10,12,0,2,10,4.524374999999969,0,2.6523000414422064,0,0,
598,0.5,timed-search,0.1,50,2,5,43,Clumped-Poisson,10,2,One shore only,1.2549999999999795,20,0,4,20,90,true,4.5,0,402,8,0,2,6,8,0,2,6,4.5031249999999625,0,1.7765440666204173,0,0,
603,0.5,timed-search,0.1,50,5,8,37,Clumped-Poisson,10,2,One shore only,1.0549999999999824,20,0,2,10,90,true,4.5,0,411,11,1,2,8,11,1,2,8,4.500624999999975,0,2.4441049854187056,0,0,
605,0.5,timed-search,0.1,50,7,6,37,Clumped-Poisson,10,2,One shore only,1.1349999999999816,20,0,2,10,90,true,4.5,0,410,11,4,1,6,11,4,1,6,4.519374999999988,0,2.433964873461492,0,0,
604,0.5,timed-search,0.1,50,3,10,37,Clumped-Poisson,10,2,One shore only,1.1749999999999818,20,0,2,10,90,true,4.5,0,403,12,1,3,8,12,1,3,8,4.524374999999977,0,2.6523000414422016,0,0,
601,0.5,timed-search,0.1,50,3,11,36,Clumped-Poisson,10,2,One shore only,1.0149999999999848,20,0,2,10,90,true,4.5,0,432,9,1,2,6,9,1,2,6,4.5112499999999764,0,1.9950124688279407,0,0,
606,0.5,timed-search,0.1,50,7,7,36,Clumped-Poisson,10,2,One shore only,1.174999999999982,20,0,2,10,90,true,4.5,0,415,8,0,3,5,8,0,3,5,4.514374999999969,0,1.77211684895474,0,0,
612,0.5,timed-search,0.1,50,3,6,41,Clumped-Poisson,10,2,One shore only,1.0949999999999838,20,0,2,10,90,true,4.5,0,436,13,0,1,12,13,0,1,12,4.511249999999968,0,2.8816846771959197,0,0,
611,0.5,timed-search,0.1,50,2,7,41,Clumped-Poisson,10,2,One shore only,1.1749999999999823,20,0,2,10,90,true,4.5,0,364,21,1,4,16,21,1,4,16,4.504999999999995,0,4.661487236404001,0,0,
607,0.5,timed-search,0.1,50,4,9,37,Clumped-Poisson,10,2,One shore only,1.0549999999999808,20,0,2,10,90,true,4.5,0,342,14,2,6,6,14,2,6,6,4.501249999999976,0,3.11024715356847,0,0,
610,0.5,timed-search,0.1,50,8,5,37,Clumped-Poisson,10,2,One shore only,1.1349999999999831,20,0,2,10,90,true,4.5,0,416,7,1,0,6,7,1,0,6,4.50062499999997,0,1.5553395361755415,0,0,
608,0.5,timed-search,0.1,50,2,12,36,Clumped-Poisson,10,2,One shore only,1.6149999999999802,20,0,2,10,90,true,4.5,0,412,9,0,1,8,9,0,1,8,4.51437499999995,0,1.9936314550740912,0,0,
609,0.5,timed-search,0.1,50,5,8,37,Clumped-Poisson,10,2,One shore only,1.054999999999983,20,0,2,10,90,true,4.5,0,417,14,2,3,9,14,2,3,9,4.508749999999956,0,3.105073468256199,0,0,
617,0.5,timed-search,0.1,50,3,7,40,Clumped-Poisson,10,2,One shore only,1.0949999999999867,20,0,2,10,90,true,4.5,0,398,16,1,2,13,16,1,2,13,4.501249999999978,0,3.554568175506821,0,0,
615,0.5,timed-search,0.1,50,5,6,39,Clumped-Poisson,10,2,One shore only,1.1749999999999834,20,0,2,10,90,true,4.5,0,413,18,2,2,14,18,2,2,14,4.516874999999993,0,3.985056039850567,0,0,
616,0.5,timed-search,0.1,50,6,5,39,Clumped-Poisson,10,2,One shore only,1.0149999999999837,20,0,2,10,90,true,4.5,0,407,8,0,2,6,8,0,2,6,4.512499999999962,0,1.7728531855955827,0,0,
613,0.5,timed-search,0.1,50,4,6,40,Clumped-Poisson,10,2,One shore only,1.1349999999999836,20,0,2,10,90,true,4.5,0,393,17,2,0,15,17,2,0,15,4.507499999999973,0,3.771491957848054,0,0,
618,0.5,timed-search,0.1,50,6,8,36,Clumped-Poisson,10,2,One shore only,1.1349999999999845,20,0,2,10,90,true,4.5,0,392,21,3,4,14,21,3,4,14,4.5193749999999975,0,4.646660212971929,0,0,
620,0.5,timed-search,0.1,50,2,7,41,Clumped-Poisson,10,2,One shore only,1.1349999999999814,20,0,2,10,90,true,4.5,0,441,21,1,1,19,21,1,1,19,4.514999999999986,0,4.651162790697689,0,0,
624,0.5,timed-search,0.1,50,3,10,37,Clumped-Poisson,10,2,One shore only,1.0949999999999833,20,0,2,10,90,true,4.5,0,328,20,0,4,16,20,0,4,16,4.505624999999996,0,4.438895824663619,0,0,
621,0.5,timed-search,0.1,50,4,7,39,Clumped-Poisson,10,2,One shore only,1.0149999999999855,20,0,2,10,90,true,4.5,0,431,21,2,4,15,21,2,4,15,4.509999999999986,0,4.656319290465647,0,0,
619,0.5,timed-search,0.1,50,5,9,36,Clumped-Poisson,10,2,One shore only,1.0149999999999828,20,0,2,10,90,true,4.5,0,418,10,0,1,9,10,0,1,9,4.509999999999972,0,2.2172949002217432,0,0,
630,0.5,timed-search,0.1,50,2,11,37,Clumped-Poisson,10,2,One shore only,1.134999999999983,20,0,2,10,90,true,4.5,0,397,18,1,1,16,18,1,1,16,4.513749999999989,0,3.9878150096926155,0,0,
614,0.5,timed-search,0.1,50,4,8,38,Clumped-Poisson,10,2,One shore only,1.0549999999999822,20,0,2,10,90,true,4.5,0,406,16,0,2,14,16,0,2,14,4.510624999999972,0,3.547180268809777,0,0,
623,0.5,timed-search,0.1,50,4,9,37,Clumped-Poisson,10,2,One shore only,1.014999999999986,20,0,2,10,90,true,4.5,0,413,15,2,4,9,15,2,4,9,4.522499999999991,0,3.3167495854063085,0,0,
626,0.5,timed-search,0.1,50,5,8,37,Clumped-Poisson,10,2,One shore only,1.1349999999999834,20,0,2,10,90,true,4.5,0,404,20,3,1,16,20,3,1,16,4.518749999999998,0,4.426002766251731,0,0,
631,0.5,timed-search,0.1,50,8,5,37,Clumped-Poisson,10,2,One shore only,1.054999999999983,20,0,2,10,90,true,4.5,0,427,11,3,0,8,11,3,0,8,4.515624999999969,0,2.435986159169567,0,0,
625,0.5,timed-search,0.1,50,7,8,35,Clumped-Poisson,10,2,One shore only,1.2549999999999821,20,0,2,10,90,true,4.5,0,410,10,1,2,7,10,1,2,7,4.503749999999963,0,2.220371912295328,0,0,
633,0.5,timed-search,0.1,50,6,11,33,Clumped-Poisson,10,2,One shore only,1.1349999999999831,20,0,2,10,90,true,4.5,0,394,11,1,5,5,11,1,5,5,4.500624999999981,0,2.4441049854187025,0,0,
628,0.5,timed-search,0.1,50,6,6,38,Clumped-Poisson,10,2,One shore only,1.0949999999999822,20,0,2,10,90,true,4.5,0,416,8,0,0,8,8,0,0,8,4.521249999999971,0,1.7694221730716178,0,0,
627,0.5,timed-search,0.1,50,4,6,40,Clumped-Poisson,10,2,One shore only,1.2549999999999821,20,0,2,10,90,true,4.5,0,436,6,0,1,5,6,0,1,5,4.508749999999969,0,1.3307457721097957,0,0,
622,0.5,timed-search,0.1,50,5,11,34,Clumped-Poisson,10,2,One shore only,1.134999999999985,20,0,2,10,90,true,4.5,0,412,9,1,3,5,9,1,3,5,4.518749999999965,0,1.9917012448132934,0,0,
629,0.5,timed-search,0.1,50,3,14,33,Clumped-Poisson,10,2,One shore only,1.1749999999999834,20,0,2,10,90,true,4.5,0,368,16,1,5,10,16,1,5,10,4.516249999999981,0,3.542762247439816,0,0,
638,0.5,timed-search,0.1,50,6,12,32,Clumped-Poisson,10,2,One shore only,1.0949999999999818,20,0,2,10,90,true,4.5,0,409,19,2,3,14,19,2,3,14,4.505624999999978,0,4.216951033430455,0,0,
632,0.5,timed-search,0.1,50,2,6,42,Clumped-Poisson,10,2,One shore only,1.0949999999999849,20,0,2,10,90,true,4.5,0,418,3,0,1,2,3,0,1,2,4.516874999999985,0,0.6641760066417624,0,0,
634,0.5,timed-search,0.1,50,5,7,38,Clumped-Poisson,10,2,One shore only,1.2149999999999799,20,0,2,10,90,true,4.5,0,401,12,1,2,9,12,1,2,9,4.50812499999998,0,2.661860529599346,0,0,
640,0.5,timed-search,0.1,50,9,9,32,Clumped-Poisson,10,2,One shore only,1.1349999999999827,20,0,2,10,90,true,4.5,0,385,12,3,1,8,12,3,1,8,4.511874999999978,0,2.659648150713408,0,0,
645,0.5,timed-search,0.1,50,4,10,36,Clumped-Poisson,10,2,One shore only,1.1349999999999834,20,0,2,10,90,true,4.5,0,404,22,2,6,14,22,2,6,14,4.524999999999997,0,4.861878453038678,0,0,
635,0.5,timed-search,0.1,50,1,9,40,Clumped-Poisson,10,2,One shore only,1.1749999999999834,20,0,2,10,90,true,4.5,0,379,12,0,2,10,12,0,2,10,4.508124999999965,0,2.6618605295993554,0,0,
641,0.5,timed-search,0.1,50,8,3,39,Clumped-Poisson,10,2,One shore only,1.054999999999983,20,0,2,10,90,true,4.5,0,399,21,1,3,17,21,1,3,17,4.5062499999999925,0,4.660194174757289,0,0,
639,0.5,timed-search,0.1,50,2,7,41,Clumped-Poisson,10,2,One shore only,1.214999999999982,20,0,2,10,90,true,4.5,0,379,15,1,2,12,15,1,2,12,4.506874999999996,0,3.3282485092220244,0,0,
637,0.5,timed-search,0.1,50,11,5,34,Clumped-Poisson,10,2,One shore only,1.1349999999999858,20,0,2,10,90,true,4.5,0,388,15,6,2,7,15,6,2,7,4.508124999999978,0,3.327325661999184,0,0,
646,0.5,timed-search,0.1,50,4,5,41,Clumped-Poisson,10,2,One shore only,1.2549999999999821,20,0,2,10,90,true,4.5,0,388,12,1,2,9,12,1,2,9,4.507499999999988,0,2.6622296173044995,0,0,
644,0.5,timed-search,0.1,50,7,5,38,Clumped-Poisson,10,2,One shore only,1.0149999999999826,20,0,2,10,90,true,4.5,0,381,18,1,3,14,18,1,3,14,4.501874999999965,0,3.998334027488577,0,0,
636,0.5,timed-search,0.1,50,9,6,35,Clumped-Poisson,10,2,One shore only,1.0549999999999804,20,0,2,10,90,true,4.5,0,416,17,3,2,12,17,3,2,12,4.504999999999985,0,3.7735849056603903,0,0,
643,0.5,timed-search,0.1,50,6,5,39,Clumped-Poisson,10,2,One shore only,1.0949999999999842,20,0,2,10,90,true,4.5,0,381,19,4,1,14,19,4,1,14,4.5024999999999915,0,4.219877845641318,0,0,
648,0.5,timed-search,0.1,50,5,9,36,Clumped-Poisson,10,2,One shore only,1.0949999999999844,20,0,2,10,90,true,4.5,0,393,9,2,1,6,9,2,1,6,4.501249999999988,0,1.9994445987225824,0,0,
580,0.5,timed-search,0.1,50,8,8,34,Clumped-Poisson,10,2,One shore only,1.2549999999999788,20,0,4,20,90,true,4.5,0,387,21,1,5,15,21,1,5,15,4.5087499999999965,0,4.657610202384256,0,0,
649,0.5,timed-search,0.1,50,2,11,37,Clumped-Poisson,10,2,One shore only,1.1349999999999816,20,0,2,10,90,true,4.5,0,377,15,0,3,12,15,0,3,12,4.509374999999978,0,3.3264033264033426,0,0,
652,0.5,timed-search,0.1,50,3,7,40,Clumped-Poisson,10,2,One shore only,1.134999999999983,20,0,2,20,90,true,4.5,0,411,14,0,2,12,14,0,2,12,4.506874999999971,0,3.1063652752739075,0,0,
653,0.5,timed-search,0.1,50,7,10,33,Clumped-Poisson,10,2,One shore only,1.054999999999983,20,0,2,20,90,true,4.5,0,378,16,1,6,9,16,1,6,9,4.521249999999954,0,3.5388443461432484,0,0,
650,0.5,timed-search,0.1,50,3,10,37,Clumped-Poisson,10,2,One shore only,1.1349999999999858,20,0,2,10,90,true,4.5,0,431,6,1,1,4,6,1,1,4,4.502499999999963,0,1.3325930038867406,0,0,
642,0.5,timed-search,0.1,50,5,10,35,Clumped-Poisson,10,2,One shore only,1.0549999999999804,20,0,2,10,90,true,4.5,0,411,24,2,4,18,24,2,4,18,4.523749999999975,0,5.305332964907462,0,0,
651,0.5,timed-search,0.1,50,4,9,37,Clumped-Poisson,10,2,One shore only,1.054999999999983,20,0,2,20,90,true,4.5,0,453,11,1,2,8,11,1,2,8,4.509374999999969,0,2.439362439362456,0,0,
655,0.5,timed-search,0.1,50,5,11,34,Clumped-Poisson,10,2,One shore only,1.1349999999999827,20,0,2,20,90,true,4.5,0,397,18,2,5,11,18,2,5,11,4.501874999999986,0,3.998334027488559,0,0,
647,0.5,timed-search,0.1,50,4,6,40,Clumped-Poisson,10,2,One shore only,1.1349999999999871,20,0,2,10,90,true,4.5,0,412,11,1,2,8,11,1,2,8,4.521249999999961,0,2.4329554879734796,0,0,
657,0.5,timed-search,0.1,50,7,5,38,Clumped-Poisson,10,2,One shore only,1.094999999999981,20,0,2,20,90,true,4.5,0,370,15,2,2,11,15,2,2,11,4.5024999999999675,0,3.331482509716848,0,0,
656,0.5,timed-search,0.1,50,3,9,38,Clumped-Poisson,10,2,One shore only,1.1749999999999856,20,0,2,20,90,true,4.5,0,415,12,0,2,10,12,0,2,10,4.509999999999987,0,2.660753880266083,0,0,
658,0.5,timed-search,0.1,50,4,12,34,Clumped-Poisson,10,2,One shore only,1.2149999999999823,20,0,2,20,90,true,4.5,0,423,9,0,5,4,9,0,5,4,4.521249999999968,0,1.9905999447055711,0,0,
666,0.5,timed-search,0.1,50,5,6,39,Clumped-Poisson,10,2,One shore only,0.974999999999986,20,0,2,20,90,true,4.5,0,403,12,1,2,9,12,1,2,9,4.523749999999983,0,2.6526664824537267,0,0,
665,0.5,timed-search,0.1,50,6,10,34,Clumped-Poisson,10,2,One shore only,1.2149999999999852,20,0,2,20,90,true,4.5,0,425,13,0,4,9,13,0,4,9,4.508749999999984,0,2.883282506237881,0,0,
661,0.5,timed-search,0.1,50,5,9,36,Clumped-Poisson,10,2,One shore only,1.1349999999999827,20,0,2,20,90,true,4.5,0,410,12,2,3,7,12,2,3,7,4.504374999999977,0,2.664076592202039,0,0,
667,0.5,timed-search,0.1,50,7,5,38,Clumped-Poisson,10,2,One shore only,1.0149999999999826,20,0,2,20,90,true,4.5,0,415,19,2,2,15,19,2,2,15,4.506249999999983,0,4.216366158113747,0,0,
